date,R_t-estimate,school_closing,cancel_public_events,restrictions_on_gatherings,internationaltravel,temperature,windspeed,full_vaccination,visible,new_deaths
2020/3/29,0.64,3,2,4,3,55.7,3.8,0,6.2,756
2020/3/30,0.56,3,2,4,3,55.9,3.7,0,6.2,812
2020/3/31,0.68,3,2,4,3,50.2,7.8,0,6.2,837
2020/4/1,0.86,3,2,4,3,46.5,9.8,0,6.6,727
2020/4/2,0.99,3,2,4,3,47.8,5,0,6.2,760
2020/4/3,0.98,3,2,4,3,51.2,4.6,0,6.2,766
2020/4/4,0.79,3,2,4,3,54.8,6,0,6.4,681
2020/4/5,0.64,3,2,4,3,57.8,5.6,0,6.5,525
2020/4/6,0.65,3,2,4,3,58.4,5.3,0,6.6,636
2020/4/7,0.75,3,2,4,3,59.6,4.7,0,6.2,604
2020/4/8,0.99,3,2,4,3,59,5,0,6.2,542
2020/4/9,1.16,3,2,4,3,59.1,4.8,0,6.1,610
2020/4/10,1.14,3,2,4,3,58.9,4.1,0,6.2,570
